date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202129,BS,female,4124,sex,101114,118036,4.08,116.74,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.471,47.099999999999994
202130,BS,female,2377,sex,101114,120413,2.35,119.09,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.488,48.8
202131,BS,female,2606,sex,101114,123019,2.58,121.66,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.487,48.699999999999996
202132,BS,female,1525,sex,101114,124544,1.51,123.17,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.522,52.2
202133,BS,female,1910,sex,101114,126454,1.89,125.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.513,51.300000000000004
202134,BS,female,2104,sex,101114,128558,2.08,127.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.507,50.7
202135,BS,female,2295,sex,101114,130853,2.27,129.41,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.497,49.7
202136,BS,female,2135,sex,101114,132988,2.11,131.52,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.5,50
202137,BS,female,3175,sex,101114,136163,3.14,134.66,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.513,51.300000000000004
202138,BS,female,2396,sex,101114,138559,2.37,137.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.507,50.7
202139,BS,female,2277,sex,101114,140836,2.25,139.28,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.495,49.5
202140,BS,female,2085,sex,101114,142921,2.06,141.35,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.49,49
202141,BS,female,2365,sex,101114,145286,2.34,143.69,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.503,50.3
202142,BS,female,1774,sex,101114,147060,1.75,145.44,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.515,51.5
202143,BS,female,1423,sex,101114,148483,1.41,146.85,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.522,52.2
202144,BS,female,1071,sex,101114,149554,1.06,147.91,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.496,49.6
202145,BS,female,1651,sex,101114,151205,1.63,149.54,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.524,52.400000000000006
202146,BS,female,5076,sex,101114,156281,5.02,154.56,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.54,54
202147,BS,female,6158,sex,101114,162439,6.09,160.65,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.542,54.2
202148,BS,female,7101,sex,101114,169540,7.02,167.67,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.57,56.99999999999999
202149,BS,female,7658,sex,101114,177198,7.57,175.25,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.553,55.300000000000004
202052,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,NA,NA
202053,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202101,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202102,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202103,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202104,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202105,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202106,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202107,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202108,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202109,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202110,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202111,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202112,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202113,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202114,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202115,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202116,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202117,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202118,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202119,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202120,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202121,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202122,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202123,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202124,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202125,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202126,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202127,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202128,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202129,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202130,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202131,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202132,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202133,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202134,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202135,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202136,BS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202137,BS,unknown,1,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202138,BS,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202139,BS,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202140,BS,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202141,BS,unknown,2,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202142,BS,unknown,0,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202143,BS,unknown,0,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202144,BS,unknown,0,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202145,BS,unknown,2,sex,NA,5,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.001,0.1
202146,BS,unknown,0,sex,NA,5,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202147,BS,unknown,0,sex,NA,5,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202148,BS,unknown,0,sex,NA,5,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202149,BS,unknown,0,sex,NA,5,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202052,CH,male,400,sex,4302599,400,0.01,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.354,35.4
202053,CH,male,2188,sex,4302599,2588,0.05,0.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.415,41.5
202101,CH,male,13094,sex,4302599,15682,0.3,0.36,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.384,38.4
202102,CH,male,23705,sex,4302599,39387,0.55,0.92,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.428,42.8
202103,CH,male,44031,sex,4302599,83418,1.02,1.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.439,43.9
202104,CH,male,55991,sex,4302599,139409,1.3,3.24,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.445,44.5
202105,CH,male,42873,sex,4302599,182282,1,4.24,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.428,42.8
202106,CH,male,55597,sex,4302599,237879,1.29,5.53,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.415,41.5
202107,CH,male,57552,sex,4302599,295431,1.34,6.87,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.441,44.1
202108,CH,male,60667,sex,4302599,356098,1.41,8.28,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.44,44
202109,CH,male,66607,sex,4302599,422705,1.55,9.82,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.44,44
202110,CH,male,65646,sex,4302599,488351,1.53,11.35,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.433,43.3
202111,CH,male,65088,sex,4302599,553439,1.51,12.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.431,43.1
202112,CH,male,81742,sex,4302599,635181,1.9,14.76,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.45,45
202113,CH,male,78560,sex,4302599,713741,1.83,16.59,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.451,45.1
202114,CH,male,95694,sex,4302599,809435,2.22,18.81,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.456,45.6
202115,CH,male,135851,sex,4302599,945286,3.16,21.97,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.462,46.2
202116,CH,male,170715,sex,4302599,1116001,3.97,25.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.467,46.7
202117,CH,male,181379,sex,4302599,1297380,4.22,30.15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.469,46.9
202118,CH,male,212480,sex,4302599,1509860,4.94,35.09,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.471,47.099999999999994
202119,CH,male,227599,sex,4302599,1737459,5.29,40.38,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.487,48.699999999999996
202120,CH,male,277712,sex,4302599,2015171,6.45,46.84,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.488,48.8
202121,CH,male,276066,sex,4302599,2291237,6.42,53.25,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.498,49.8
202122,CH,male,315901,sex,4302599,2607138,7.34,60.59,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.499,49.9
202123,CH,male,326832,sex,4302599,2933970,7.6,68.19,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.509,50.9
202124,CH,male,309857,sex,4302599,3243827,7.2,75.39,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.516,51.6
202125,CH,male,271124,sex,4302599,3514951,6.3,81.69,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.524,52.400000000000006
202126,CH,male,233084,sex,4302599,3748035,5.42,87.11,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.521,52.1
202127,CH,male,215140,sex,4302599,3963175,5,92.11,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.522,52.2
202128,CH,male,191100,sex,4302599,4154275,4.44,96.55,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.525,52.5
202129,CH,male,154780,sex,4302599,4309055,3.6,100.15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.526,52.6
202130,CH,male,96973,sex,4302599,4406028,2.25,102.4,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.518,51.800000000000004
202131,CH,male,70173,sex,4302599,4476201,1.63,104.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.514,51.4
202132,CH,male,67844,sex,4302599,4544045,1.58,105.61,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.508,50.8
202133,CH,male,72537,sex,4302599,4616582,1.69,107.3,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.507,50.7
202134,CH,male,80196,sex,4302599,4696778,1.86,109.16,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.503,50.3
202135,CH,male,78449,sex,4302599,4775227,1.82,110.98,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.504,50.4
202136,CH,male,98356,sex,4302599,4873583,2.29,113.27,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.512,51.2
202137,CH,male,113307,sex,4302599,4986890,2.63,115.9,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.516,51.6
202138,CH,male,99188,sex,4302599,5086078,2.31,118.21,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.512,51.2
202139,CH,male,83216,sex,4302599,5169294,1.93,120.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.505,50.5
202140,CH,male,84251,sex,4302599,5253545,1.96,122.1,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.514,51.4
202141,CH,male,88449,sex,4302599,5341994,2.06,124.16,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.523,52.300000000000004
202142,CH,male,73525,sex,4302599,5415519,1.71,125.87,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.521,52.1
202143,CH,male,51656,sex,4302599,5467175,1.2,127.07,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.516,51.6
202144,CH,male,39556,sex,4302599,5506731,0.92,127.99,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.52,52
202145,CH,male,63823,sex,4302599,5570554,1.48,129.47,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.508,50.8
202146,CH,male,116272,sex,4302599,5686826,2.7,132.17,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.489,48.9
202147,CH,male,132975,sex,4302599,5819801,3.09,135.26,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.466,46.6
202148,CH,male,165622,sex,4302599,5985423,3.85,139.11,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.459,45.9
202149,CH,male,206208,sex,4302599,6191631,4.79,143.9,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.466,46.6
202052,CH,female,730,sex,4367701,730,0.02,0.02,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.646,64.60000000000001
202053,CH,female,3079,sex,4367701,3809,0.07,0.09,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.584,58.4
202101,CH,female,21027,sex,4367701,24836,0.48,0.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.616,61.6
202102,CH,female,31709,sex,4367701,56545,0.73,1.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.572,57.199999999999996
202103,CH,female,56356,sex,4367701,112901,1.29,2.58,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.561,56.10000000000001
202104,CH,female,69807,sex,4367701,182708,1.6,4.18,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.555,55.50000000000001
202105,CH,female,57292,sex,4367701,240000,1.31,5.49,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.572,57.199999999999996
202106,CH,female,78210,sex,4367701,318210,1.79,7.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.584,58.4
202107,CH,female,72850,sex,4367701,391060,1.67,8.95,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.559,55.900000000000006
202108,CH,female,77306,sex,4367701,468366,1.77,10.72,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.56,56.00000000000001
202109,CH,female,84832,sex,4367701,553198,1.94,12.67,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.56,56.00000000000001
202110,CH,female,85956,sex,4367701,639154,1.97,14.63,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.567,56.699999999999996
202111,CH,female,85867,sex,4367701,725021,1.97,16.6,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.569,56.89999999999999
202112,CH,female,99936,sex,4367701,824957,2.29,18.89,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.55,55.00000000000001
202113,CH,female,95727,sex,4367701,920684,2.19,21.08,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.549,54.900000000000006
202114,CH,female,114274,sex,4367701,1034958,2.62,23.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.544,54.400000000000006
202115,CH,female,158206,sex,4367701,1193164,3.62,27.32,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.538,53.800000000000004
202116,CH,female,194572,sex,4367701,1387736,4.45,31.77,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.533,53.300000000000004
202117,CH,female,205541,sex,4367701,1593277,4.71,36.48,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.531,53.1
202118,CH,female,238057,sex,4367701,1831334,5.45,41.93,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.528,52.800000000000004
202119,CH,female,239551,sex,4367701,2070885,5.48,47.41,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.513,51.300000000000004
202120,CH,female,290780,sex,4367701,2361665,6.66,54.07,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.511,51.1
202121,CH,female,278398,sex,4367701,2640063,6.37,60.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.502,50.2
202122,CH,female,317067,sex,4367701,2957130,7.26,67.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.501,50.1
202123,CH,female,314487,sex,4367701,3271617,7.2,74.9,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.49,49
202124,CH,female,290865,sex,4367701,3562482,6.66,81.56,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.484,48.4
202125,CH,female,246256,sex,4367701,3808738,5.64,87.2,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.476,47.599999999999994
202126,CH,female,214080,sex,4367701,4022818,4.9,92.1,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.479,47.9
202127,CH,female,196792,sex,4367701,4219610,4.51,96.61,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.478,47.8
202128,CH,female,172588,sex,4367701,4392198,3.95,100.56,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.474,47.4
202129,CH,female,139080,sex,4367701,4531278,3.18,103.75,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.473,47.3
202130,CH,female,90078,sex,4367701,4621356,2.06,105.81,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.481,48.1
202131,CH,female,66410,sex,4367701,4687766,1.52,107.33,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.486,48.6
202132,CH,female,65658,sex,4367701,4753424,1.5,108.83,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.492,49.2
202133,CH,female,70562,sex,4367701,4823986,1.62,110.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.493,49.3
202134,CH,female,79266,sex,4367701,4903252,1.81,112.26,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.497,49.7
202135,CH,female,77223,sex,4367701,4980475,1.77,114.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.496,49.6
202136,CH,female,93513,sex,4367701,5073988,2.14,116.17,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.487,48.699999999999996
202137,CH,female,106376,sex,4367701,5180364,2.44,118.61,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.484,48.4
202138,CH,female,94636,sex,4367701,5275000,2.17,120.77,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.488,48.8
202139,CH,female,81444,sex,4367701,5356444,1.86,122.64,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.494,49.4
202140,CH,female,79415,sex,4367701,5435859,1.82,124.46,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.485,48.5
202141,CH,female,80626,sex,4367701,5516485,1.85,126.3,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.477,47.699999999999996
202142,CH,female,67486,sex,4367701,5583971,1.55,127.85,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.478,47.8
202143,CH,female,48400,sex,4367701,5632371,1.11,128.96,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.483,48.3
202144,CH,female,36425,sex,4367701,5668796,0.83,129.79,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.479,47.9
202145,CH,female,61835,sex,4367701,5730631,1.42,131.2,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.492,49.2
202146,CH,female,121536,sex,4367701,5852167,2.78,133.99,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.511,51.1
202147,CH,female,152309,sex,4367701,6004476,3.49,137.47,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.534,53.400000000000006
202148,CH,female,194857,sex,4367701,6199333,4.46,141.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.54,54
202149,CH,female,236131,sex,4367701,6435464,5.41,147.34,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.534,53.400000000000006
202052,CH,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202053,CH,unknown,2,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202101,CH,unknown,2,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202102,CH,unknown,4,sex,NA,8,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202103,CH,unknown,11,sex,NA,19,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202104,CH,unknown,18,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202105,CH,unknown,7,sex,NA,44,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202106,CH,unknown,22,sex,NA,66,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202107,CH,unknown,19,sex,NA,85,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202108,CH,unknown,16,sex,NA,101,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
