geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
SO,202023,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,420,12441,0,1,100,277462,0.72,151.37,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-23,-2,-0.72,-50,0
SZ,202023,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,295,8946,0,NA,NA,162157,0,181.92,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-23,0,0,NA,NA
TG,202023,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,358,13428,0,1,100,282909,0.35,126.54,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-23,-2,-0.71,-66.7,0
TI,202023,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3284,26445,0,1,100,350986,0.28,935.65,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-23,-9,-2.57,-90,0
UR,202023,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,1650,0,NA,NA,36819,0,247.16,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-23,0,0,NA,NA
VD,202023,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5568,63009,0,1,100,814762,1.84,683.39,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-23,2,0.24,15.4,0
VS,202023,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1916,28763,0,1,100,348503,2.58,549.78,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-23,0,0,0,0
ZG,202023,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,172,5807,0,1,100,128794,0.78,133.55,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-23,1,0.78,NA,NA
ZH,202023,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3552,81674,0,1,100,1553423,1.16,228.66,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-23,-8,-0.51,-30.8,0
AG,202024,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1222,33563,0,1,100,694072,1.58,176.06,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,6,0.86,120,0
AI,202024,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,822,0,NA,NA,16293,0,153.44,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,0,0,NA,NA
AR,202024,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,2883,0,NA,NA,55309,0,164.53,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,0,0,NA,NA
BE,202024,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1905,48950,0,1,100,1043132,1.44,182.62,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,8,0.77,114.3,0
BL,202024,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,888,12523,0,1,100,290969,0.34,305.19,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,-1,-0.35,-50,0
BS,202024,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1132,9516,0,1,100,196735,0.51,575.39,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,-3,-1.52,-75,0
FL,202024,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,2522,0,NA,NA,39055,0,212.52,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,0,0,NA,NA
FR,202024,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1194,25270,0,1,100,325496,2.77,366.82,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,-3,-0.92,-25,0
GE,202024,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5249,46969,0,1,100,506343,0.99,1036.65,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,-5,-0.98,-50,0
GL,202024,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,127,2015,0,NA,NA,40851,0,310.89,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,0,0,NA,NA
GR,202024,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,803,9717,0,1,100,200096,0.5,401.31,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,0,0,0,0
JU,202024,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,211,5366,0,1,100,73709,1.36,286.26,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,1,1.36,NA,NA
LU,202024,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,713,20187,0,1,100,416347,0.48,171.25,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,1,0.24,100,0
NE,202024,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,707,13056,0,1,100,175894,2.27,401.95,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,-2,-1.14,-33.3,0
NW,202024,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,122,1775,0,NA,NA,43520,0,280.33,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,0,0,NA,NA
OW,202024,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,1566,0,NA,NA,38108,0,202.06,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,0,0,NA,NA
SG,202024,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,802,31695,0,1,100,514504,1.55,155.88,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,6,1.16,300,0
SH,202024,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,3476,0,1,100,83107,2.41,98.67,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,1,1.21,100,0
SO,202024,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,422,12441,0,1,100,277462,0.72,152.09,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,0,0,0,0
SZ,202024,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,296,8946,0,1,100,162157,0.62,182.54,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,1,0.62,NA,NA
TG,202024,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,358,13428,0,NA,NA,282909,0,126.54,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,-1,-0.35,-100,NA
TI,202024,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3289,26445,0,1,100,350986,1.42,937.07,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,4,1.14,400,0
UR,202024,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,1650,0,NA,NA,36819,0,247.16,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,0,0,NA,NA
VD,202024,18,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5586,63009,0,1,100,814762,2.21,685.6,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,3,0.37,20,0
VS,202024,18,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1934,28763,0,1,100,348503,5.16,554.95,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,9,2.58,100,0
ZG,202024,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,182,5807,0,1,100,128794,7.76,141.31,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,9,6.98,900,0
ZH,202024,26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3578,81674,0,1,100,1553423,1.67,230.33,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,8,0.51,44.4,0
AG,202025,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1232,33563,0,1,100,694072,1.44,177.5,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,-1,-0.14,-9.1,0
AI,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,822,0,NA,NA,16293,0,153.44,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,0,0,NA,NA
AR,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,2883,0,NA,NA,55309,0,164.53,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,0,0,NA,NA
BE,202025,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1915,48950,0,1,100,1043132,0.96,183.58,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,-5,-0.48,-33.3,0
BL,202025,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,891,12523,0,1,100,290969,1.03,306.22,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,2,0.69,200,0
BS,202025,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1134,9516,0,1,100,196735,1.02,576.41,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,1,0.51,100,0
FL,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,2522,0,NA,NA,39055,0,212.52,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,0,0,NA,NA
FR,202025,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1207,25270,0,1,100,325496,3.99,370.82,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,4,1.22,44.4,0
GE,202025,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5260,46969,0,1,100,506343,2.17,1038.82,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,6,1.18,120,0
GL,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,127,2015,0,NA,NA,40851,0,310.89,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,0,0,NA,NA
GR,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,803,9717,0,NA,NA,200096,0,401.31,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,-1,-0.5,-100,NA
JU,202025,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,213,5366,0,1,100,73709,2.71,288.97,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,1,1.35,100,0
LU,202025,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,720,20187,0,1,100,416347,1.68,172.93,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,5,1.2,250,0
NE,202025,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,713,13056,0,1,100,175894,3.41,405.36,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,2,1.14,50,0
NW,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,122,1775,0,NA,NA,43520,0,280.33,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,0,0,NA,NA
OW,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,1566,0,NA,NA,38108,0,202.06,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,0,0,NA,NA
SG,202025,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,805,31695,0,1,100,514504,0.58,156.46,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,-5,-0.97,-62.5,0
SH,202025,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,3476,0,1,100,83107,1.2,99.87,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,-1,-1.21,-50,0
SO,202025,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,425,12441,0,1,100,277462,1.08,153.17,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,1,0.36,50,0
SZ,202025,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,301,8946,0,1,100,162157,3.08,185.62,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,4,2.46,400,0
TG,202025,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,359,13428,0,1,100,282909,0.35,126.9,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,1,0.35,NA,NA
TI,202025,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3294,26445,0,1,100,350986,1.42,938.5,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,0,0,0,0
UR,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,1650,0,NA,NA,36819,0,247.16,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,0,0,NA,NA
VD,202025,28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5614,63009,0,1,100,814762,3.44,689.04,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,10,1.23,55.6,0
VS,202025,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1959,28763,0,1,100,348503,7.17,562.12,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,7,2.01,38.9,0
ZG,202025,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,185,5807,0,1,100,128794,2.33,143.64,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,-7,-5.43,-70,0
ZH,202025,33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3611,81674,0,1,100,1553423,2.12,232.45,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,7,0.45,26.9,0
AG,202026,37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1269,33563,0,1,100,694072,5.33,182.83,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,27,3.89,270,0
AI,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,822,0,NA,NA,16293,0,153.44,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,0,0,NA,NA
AR,202026,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,94,2883,0,1,100,55309,5.42,169.95,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,3,5.42,NA,NA
BE,202026,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1928,48950,0,1,100,1043132,1.25,184.83,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,3,0.29,30,0
BL,202026,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,12523,0,1,100,290969,3.09,309.31,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,6,2.06,200,0
BS,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1134,9516,0,NA,NA,196735,0,576.41,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,-2,-1.02,-100,NA
FL,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,2522,0,NA,NA,39055,0,212.52,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,0,0,NA,NA
FR,202026,24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1231,25270,0,1,100,325496,7.37,378.19,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,11,3.38,84.6,0
GE,202026,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5273,46969,0,1,100,506343,2.57,1041.39,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,2,0.4,18.2,0
GL,202026,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,128,2015,0,1,100,40851,2.45,313.33,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,1,2.45,NA,NA
GR,202026,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,809,9717,0,1,100,200096,3,404.31,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,6,3,NA,NA
JU,202026,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,222,5366,0,1,100,73709,12.21,301.18,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,7,9.5,350,0
LU,202026,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,729,20187,0,1,100,416347,2.16,175.09,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,2,0.48,28.6,0
NE,202026,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,716,13056,0,1,100,175894,1.71,407.06,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,-3,-1.7,-50,0
NW,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,122,1775,0,NA,NA,43520,0,280.33,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,0,0,NA,NA
OW,202026,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,78,1566,0,1,100,38108,2.62,204.68,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,1,2.62,NA,NA
SG,202026,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,822,31695,0,1,100,514504,3.3,159.77,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,14,2.72,466.7,0
SH,202026,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,3476,0,1,100,83107,2.41,102.28,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,1,1.21,100,0
SO,202026,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,433,12441,0,1,100,277462,2.88,156.06,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,5,1.8,166.7,0
SZ,202026,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,317,8946,0,1,100,162157,9.87,195.49,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,11,6.79,220,0
TG,202026,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,368,13428,0,1,100,282909,3.18,130.08,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,8,2.83,800,0
TI,202026,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3296,26445,0,1,100,350986,0.57,939.07,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,-3,-0.85,-60,0
UR,202026,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,93,1650,0,1,100,36819,5.43,252.59,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,2,5.43,NA,NA
VD,202026,47,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5661,63009,0,1,100,814762,5.77,694.8,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,19,2.33,67.9,0
VS,202026,40,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1999,28763,0,1,100,348503,11.48,573.6,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,15,4.31,60,0
ZG,202026,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,192,5807,0,1,100,128794,5.44,149.08,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,4,3.11,133.3,0
ZH,202026,79,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3690,81674,0,1,100,1553423,5.09,237.54,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,46,2.97,139.4,0
AG,202027,65,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1334,33563,0,1,100,694072,9.37,192.2,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,28,4.04,75.7,0
AI,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,822,0,NA,NA,16293,0,153.44,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,0,0,NA,NA
AR,202027,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,96,2883,0,1,100,55309,3.62,173.57,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,-1,-1.8,-33.3,0
BE,202027,29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1957,48950,0,1,100,1043132,2.78,187.61,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,16,1.53,123.1,0
BL,202027,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,912,12523,0,1,100,290969,4.12,313.44,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,3,1.03,33.3,0
BS,202027,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1141,9516,0,1,100,196735,3.56,579.97,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,7,3.56,NA,NA
FL,202027,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,2522,0,1,100,39055,5.12,217.64,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,2,5.12,NA,NA
FR,202027,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1263,25270,0,1,100,325496,9.83,388.02,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,8,2.46,33.3,0
GE,202027,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5298,46969,0,1,100,506343,4.94,1046.33,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,12,2.37,92.3,0
GL,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,128,2015,0,NA,NA,40851,0,313.33,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,-1,-2.45,-100,NA
GR,202027,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,811,9717,0,1,100,200096,1,405.31,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,-4,-2,-66.7,0
JU,202027,27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,249,5366,0,1,100,73709,36.63,337.81,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,18,24.42,200,0
LU,202027,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,746,20187,0,1,100,416347,4.08,179.18,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,8,1.92,88.9,0
NE,202027,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,720,13056,0,1,100,175894,2.27,409.34,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,1,0.56,33.3,0
NW,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,122,1775,0,NA,NA,43520,0,280.33,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,0,0,NA,NA
OW,202027,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,1566,0,1,100,38108,2.62,207.31,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,0,0,0,0
SG,202027,46,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,868,31695,0,1,100,514504,8.94,168.71,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,29,5.64,170.6,0
SH,202027,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,87,3476,0,1,100,83107,2.41,104.68,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,0,0,0,0
SO,202027,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,446,12441,0,1,100,277462,4.69,160.74,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,5,1.81,62.5,0
SZ,202027,22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,339,8946,0,1,100,162157,13.57,209.06,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,6,3.7,37.5,0
TG,202027,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,377,13428,0,1,100,282909,3.18,133.26,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,0,0,0,0
TI,202027,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3321,26445,0,1,100,350986,7.12,946.19,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,23,6.55,1150,0
UR,202027,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,103,1650,0,1,100,36819,27.16,279.75,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,8,21.73,400,0
VD,202027,92,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5753,63009,0,1,100,814762,11.29,706.1,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,45,5.52,95.7,0
VS,202027,27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2026,28763,0,1,100,348503,7.75,581.34,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,-13,-3.73,-32.5,0
ZG,202027,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,207,5807,0,1,100,128794,11.65,160.72,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,8,6.21,114.3,0
